,structure_backyards
19298,0.0007731993067534236
19299,0.0
19300,0.0
19301,0.0017311890451265424
19302,1.3066723781629862e-05
19303,0.0
19304,0.0004205590774362107
19305,0.0022359155988045634
19306,0.0010604142194187741
19307,3.974456760362491e-05
19308,0.00010575319616888107
19309,6.614107308406333e-05
19310,0.0
19311,0.00015507720207020092
19312,0.00027486121648237044
19313,0.0
19314,0.0
19315,1.2174813044558707e-05
19316,7.025126854254603e-05
19317,0.0007550321706824044
19318,3.1350572274150904e-06
19319,9.883131950680763e-07
19320,0.0
19321,3.157801144334341e-06
19322,0.00011506838342379197
19323,5.592928065732873e-05
19324,3.990044622710581e-06
19325,0.0
19326,0.0
19327,0.0
19328,0.0
19329,0.0
19330,0.0
19331,0.0
19332,0.000204845031874257
19333,0.0024706736467333405
19334,0.0006717697975281797
19335,5.352473416910302e-05
19336,0.000528460472335409
19337,0.0006975144459632177
19338,0.00041182480470568537
19339,1.001806632387009e-05
19340,0.011527937672098641
19341,0.0022454107753054394
19342,0.002175522584592339
19343,7.312230443563026e-05
19344,0.005690021457874452
19345,0.0013229937538637704
19346,0.03927838617353031
19347,0.017316306695753046
19348,0.001931061316486279
19349,8.120446131154272e-05
19350,0.0001724511982239316
19351,0.0
19352,0.0
19353,0.0
19354,0.0
19355,0.0
19356,0.0
19357,0.0
19358,0.0
19359,0.0
19360,0.0
19361,0.02977504104092527
19362,0.002754747967995499
19363,0.0013428764490274602
19364,0.0023071623230577812
19365,0.011482751706494435
19366,0.0005678512103582843
19367,0.0005509233610712866
19368,0.00025973823394677306
19369,0.0008338200476398472
19370,0.0036410132698635094
19371,0.01880466547543485
19372,0.026759346573980967
19373,0.013760817519403598
19374,0.01752464900887365
19375,0.01413165859065575
19376,1.847698089128719e-05
19377,0.0
19378,0.0
19379,0.0
19380,0.0
19381,0.0
19382,1.207932532570213e-05
19383,0.0
19384,0.0
19385,0.0001980900969674285
19386,0.0
19387,1.751619251155653e-06
19388,0.00048417447702396333
19389,0.0008039436192403621
19390,9.609629561594168e-07
19391,0.0015972846184440866
19392,0.00015816096353191673
19393,0.0
19394,0.0
19395,0.0
19396,0.0
19397,0.0
19398,0.0
19399,1.0194717481059083e-07
19400,0.00026702608991605736
19401,0.00044467180732295523
19402,0.0020307413035419186
19403,6.099053338393601e-06
19404,0.0
19405,0.00038548841219055005
19406,0.0005642277559463258
19407,0.0
19408,0.0
19409,1.9443233609879544e-06
19410,0.003599254331296722
19411,2.140347435632655e-09
19412,0.0
19413,0.0
19414,0.00059508426174746
19415,9.056766765108703e-08
19416,4.227439689063907e-05
19417,0.0014169472163055793
19418,0.0003885353416840611
19419,0.0
19420,7.66146673495909e-08
19421,0.0
19422,0.0
19423,0.0
19424,0.0002276824109950577
19425,6.340654386263235e-05
19426,0.0
19427,0.0
19428,2.723396958908604e-07
19429,0.00259344095572766
19430,8.659454261019304e-05
19431,4.198758011284362e-05
19432,6.325057535874239e-09
19433,0.0
19434,5.087488193532065e-06
19435,1.7183887815405534e-05
19436,0.00012543842210581787
19437,0.001311145868886401
19438,5.5400128660447013e-05
19439,0.0
19440,0.0
19441,0.0
19442,0.0
19443,0.0
19444,0.0
19445,2.1081094640207677e-08
19446,0.00016736513133746558
19447,0.000972442703150955
19448,0.0001699802203446472
19449,0.0005436960633905666
19450,0.0005042165521136075
19451,0.0016667971130940398
19452,0.0005248052600309071
19453,0.09456232735858065
19454,0.16760241199983972
19455,0.0881452683188858
19456,0.03920835206951223
19457,0.021426030308986745
19458,0.0002150556476067929
19459,0.0
19460,0.0
19461,0.0
19462,0.0
19463,0.0
19464,0.0
19465,0.0
19466,0.0006546190067563386
19467,0.033261144657338426
19468,0.0006624298674320939
19469,2.55657106148212e-05
19470,0.001114835783615529
19471,0.0014282909805278443
19472,0.012083509518220147
19473,0.02159523768785837
19474,0.014382155131105735
19475,0.015797054016876488
19476,0.014098889259474442
19477,0.013851280993933958
19478,0.0014818063223237495
19479,4.3074713596397686e-07
19480,2.2306692868746568e-05
19481,0.0
19482,0.0
19483,0.0
19484,0.0
19485,0.0
19486,0.0
19487,0.0
19488,1.3303723830721945e-07
19489,0.0
19490,0.0
19491,0.0
19492,0.00016770904794695998
19493,0.0027465146326776683
19494,0.0006162831651694741
19495,0.0
19496,0.0
19497,0.0
19498,1.8709754832476145e-06
19499,1.6862469955440075e-09
19500,0.0
19501,0.0
19502,0.0
19503,0.0
19504,0.0
19505,0.00011664694503439775
19506,0.0006028296024964339
19507,0.0
19508,9.296249780429426e-07
19509,0.0016706755339062095
19510,0.0
19511,0.0
19512,1.1523856975742673e-05
19513,0.0019333967712554256
19514,0.0
19515,0.0
19516,6.850925042309594e-08
19517,7.858408369626332e-05
19518,0.0
19519,8.230126598956014e-05
19520,1.216292088945361e-06
19521,5.464573545740766e-06
19522,0.0
19523,0.0
19524,0.0
19525,0.0024807895212827042
19526,0.004432044782550832
19527,0.0
19528,0.29148457200570965
19529,0.024520999521855085
19530,4.6911469597080736e-05
19531,3.3495947851301174e-05
19532,0.0053636770933949435
19533,0.0012228097564461568
19534,0.00023018246082902964
19535,0.0
19536,0.0
19537,5.764327927485058e-12
19538,2.063596352268167e-05
19539,1.779735639625782e-07
19540,0.0
19541,0.0008731552403288797
19542,5.589015961266112e-05
19543,2.785364960950972e-05
19544,0.0
19545,0.0
19546,1.9058251566968205e-08
19547,0.0
19548,0.0
19549,4.854454208900559e-07
19550,9.521398275654154e-05
19551,0.0004011534372543586
19552,0.0009287109437477188
19553,0.01872507955025398
19554,0.22590839717345626
19555,0.24052141420196985
19556,0.18229151111991349
19557,0.025155739574915684
19558,0.0
19559,0.0
19560,0.0
19561,0.0
19562,0.0
19563,0.0
19564,0.0
19565,0.0
19566,0.0
19567,0.0
19568,0.0
19569,0.0
19570,2.628602840429316e-05
19571,0.023232818970638898
19572,0.007073086225750975
19573,0.005969458268341866
19574,0.017261398760585595
19575,0.014524260002908794
19576,0.013388365546200457
19577,0.01597566491118507
19578,0.012011645034888151
19579,0.015622706727556937
19580,0.005703966909777743
19581,0.001216888643767492
19582,0.00012311837701542257
19583,1.343702344802695e-06
19584,0.0
19585,6.397242225547436e-07
19586,0.00010571094926656484
19587,7.315668461462789e-07
19588,1.6309410751097659e-06
19589,5.131207937494726e-05
19590,6.726630691029064e-07
19591,0.0
19592,0.0
19593,0.0
19594,0.0005898458783798158
19595,0.00306770103848124
19596,2.2732108497015935e-05
19597,0.0
19598,0.0
19599,0.0
19600,0.0
19601,9.079013094895232e-06
19602,0.0004456620632148796
19603,7.519492301754885e-08
19604,8.374722933221352e-05
19605,0.0
19606,0.0
19607,4.963631514879657e-10
19608,0.0
19609,0.0003719610317567684
19610,0.0
19611,0.0
19612,0.0038937031836219255
19613,1.791098330142749e-07
19614,0.0
19615,2.3084413308406452e-05
19616,0.007396838138751082
19617,0.0
19618,0.0
19619,0.0
19620,4.572393798169246e-06
19621,0.0
19622,0.0
19623,0.0
19624,0.0
19625,0.0
19626,0.0
19627,0.003281027662366947
19628,0.009272690524579717
19629,0.0002570560086642424
19630,0.0
19631,0.4592864620366812
19632,0.21029435673189975
19633,8.525668194399751e-05
19634,0.006603386119818831
19635,0.005045341473780209
19636,0.0005718969189215349
19637,3.333321915364239e-08
19638,0.0
19639,0.0
19640,0.0
19641,7.543445868659367e-06
19642,0.0022269092762382254
19643,0.0022284236941235666
19644,0.006695968452869267
19645,0.000166658549788167
19646,0.0006617188383670525
19647,0.0009628437758645095
19648,0.00017106541653449112
19649,1.8029521609183065e-05
19650,0.0
19651,1.2558263361511372e-10
19652,6.594350492253425e-05
19653,0.00313094972038908
19654,0.07595729191210188
19655,0.1092031067015759
19656,0.1875994465989422
19657,0.013955633695274654
19658,0.0
19659,0.0
19660,0.0
19661,0.0
19662,0.0
19663,0.02515618470760413
19664,0.025778564933688634
19665,0.013003037969306302
19666,0.011777795624990536
19667,0.0094721117171648
19668,0.009378636778360759
19669,0.00956516816760617
19670,0.010321669591435578
19671,0.0016578213196048479
19672,0.002919637256398439
19673,2.9062791554426017e-06
19674,0.0
19675,6.168449695356161e-06
19676,0.0008036099007939546
19677,4.212122181788758e-08
19678,0.0
19679,0.0
19680,0.00012890133182820042
19681,3.1411665622408045e-07
19682,0.0
19683,2.3764147726915056e-05
19684,0.003128505534746816
19685,0.002086149719088985
19686,0.0
19687,5.120085049464491e-10
19688,3.566638157570026e-05
19689,3.454011272467645e-06
19690,0.0
19691,0.0
19692,0.0
19693,5.196130017538554e-05
19694,0.0026332866266376696
19695,9.796592283110811e-05
19696,0.0
19697,0.0
19698,3.1121884485477064e-06
19699,0.0003155292696324848
19700,5.071088666989618e-05
19701,0.0
19702,0.0
19703,6.864771677867684e-05
19704,0.0028679747122927796
19705,0.0
19706,0.0
19707,0.004122853366422348
19708,0.0
19709,0.0
19710,0.0
19711,0.0
19712,8.672057015581732e-09
19713,0.0
19714,0.0
19715,0.0
19716,1.5422918345463755e-06
19717,0.0019833087475672143
19718,0.0005292451716012206
19719,9.376388346906962e-05
19720,0.0014779697557020792
19721,0.0
19722,0.4377830614321604
19723,0.3152335997125325
19724,0.011242666836704477
19725,0.004677720699333551
19726,0.004053488866233007
19727,0.00017079109062584228
19728,5.135167402767646e-07
19729,0.0
19730,7.503661965272283e-08
19731,5.993474258611135e-06
19732,0.0017885360198950239
19733,0.0004267822662853087
19734,1.3621227054552362e-08
19735,2.9750106108218328e-08
19736,1.6340878779958066e-05
19737,2.4055950488562242e-06
19738,1.4801199558133155e-07
19739,0.0
19740,0.0
19741,0.0
19742,1.0172193322824245e-08
19743,1.4164760004803205e-05
19744,0.05289749771624732
19745,0.060490439151562006
19746,0.0
19747,0.0
19748,0.0
19749,0.0
19750,0.0
19751,0.0
19752,0.0
19753,0.0
19754,0.0
19755,0.07602638550733003
19756,0.00968241556935173
19757,0.00960230681443721
19758,0.011255428195160802
19759,0.01195430734002274
19760,0.009450872806397758
19761,0.003593405537971524
19762,0.0019609018302988337
19763,0.0003041555972541737
19764,1.0290917216635095e-05
19765,0.00012312978594235778
19766,0.0006736828450773731
19767,1.9148270329645e-06
19768,0.0
19769,0.0
19770,0.0
19771,0.0004216733601691229
19772,1.696224788417054e-09
19773,3.547739324392884e-06
19774,0.004508631545399527
19775,0.0008233860061707204
19776,0.0
19777,5.765302359521504e-05
19778,0.0010126240353417778
19779,9.94567833617143e-05
19780,0.0
19781,0.0
19782,5.624867650524571e-07
19783,4.243529172630431e-05
19784,5.381436553616625e-05
19785,0.005128974340842512
19786,0.0
19787,0.0
19788,0.0
19789,1.9256275153614564e-05
19790,0.0006586754751019869
19791,0.003383793957951353
19792,0.000915043009364042
19793,0.0
19794,0.0
19795,0.001106091510526227
19796,0.000562904939723898
19797,0.0
19798,0.0012716542026255681
19799,6.386296812552051e-07
19800,2.5147802224271753e-06
19801,9.480515904593211e-06
19802,1.611532650868314e-05
19803,6.057358531720147e-06
19804,0.0
19805,0.0
19806,0.0
19807,0.0007569076730334901
19808,0.00025858034715632735
19809,0.0
19810,0.0
19811,0.0017257219097913767
19812,0.0
19813,0.6132810186077263
19814,0.053652312921012496
19815,0.005755179243246433
19816,0.013261620480012592
19817,0.010649380082529317
19818,5.2891907318376835e-05
19819,0.0
19820,0.0
19821,0.0
19822,0.00012018138771261266
19823,0.005221758604036698
19824,0.0001398692738892907
19825,0.0
19826,0.0
19827,0.0
19828,0.0
19829,0.0
19830,0.0
19831,0.0
19832,0.0
19833,0.0
19834,7.370930370865684e-05
19835,0.0
19836,0.0
19837,0.0
19838,0.0027405345080187982
19839,0.00763834525540229
19840,0.013756379221563817
19841,0.013654755121267438
19842,0.008492796287242095
19843,0.006081413284629112
19844,0.0025725915526876295
19845,0.0036799546047351
19846,0.0017364442914575577
19847,0.0013909578839283294
19848,0.0006241132925762237
19849,9.655771476197007e-06
19850,0.0
19851,0.0
19852,0.0
19853,0.0
19854,0.0008771998660142904
19855,0.00332465013056856
19856,0.0071322905552916906
19857,0.001665772820626729
19858,0.001611035795611603
19859,0.0015306887209596066
19860,0.001333971893694165
19861,0.00020820383337203022
19862,0.00013697276888765186
19863,8.774440256895664e-07
19864,0.0
19865,7.516651594974092e-08
19866,1.6537901010281428e-06
19867,0.0018597308852335858
19868,0.002556477346378563
19869,0.0
19870,0.0
19871,0.0
19872,6.922211686528643e-05
19873,0.00023485167766975696
19874,1.6365541960922512e-07
19875,0.004134142554564048
19876,0.0
19877,1.1567806827934122e-07
19878,4.081828180060875e-05
19879,0.004888695274839448
19880,0.0017725149883971913
19881,0.00589931341263859
19882,0.000600211012379386
19883,9.179419160391907e-06
19884,1.1410406837405344e-08
19885,0.0
19886,0.0
19887,0.0
19888,0.0
19889,2.7537605160725455e-06
19890,2.6987025485816204e-05
19891,0.0
19892,0.0
19893,0.0
19894,0.0003984894441561956
19895,0.0
19896,0.0
19897,8.2494811000574e-05
19898,0.47432051949253196
19899,0.00646735099001562
19900,0.0013255965480683846
19901,0.0009496510669554129
19902,5.5482982488707695e-05
19903,0.0119012274377752
19904,0.0010512745149433898
19905,9.421493536366506e-06
19906,8.384382380448508e-07
19907,0.0
19908,6.267436264598063e-05
19909,0.00686884771116856
19910,0.0009504570507056883
19911,0.0
19912,0.0
19913,0.0
19914,0.0
19915,0.0
19916,0.0
19917,3.6412616148206037e-09
19918,3.7373559647418776e-05
19919,0.0001155255103239119
19920,0.0
19921,0.0
19922,0.0
19923,0.0
19924,0.00767747392039159
19925,0.006821064106156436
19926,0.009462804233251338
19927,0.004669763129404883
19928,0.003979325615591559
19929,0.0038056282081114436
19930,0.002649179335010852
19931,0.001953497230032284
19932,6.681179094157899e-05
19933,0.00010700647965954368
19934,2.9362057590171784e-06
19935,0.0
19936,0.0
19937,0.0
19938,0.0005954793097016996
19939,0.010478935761908966
19940,0.006174906230823917
19941,3.2413824381422313e-06
19942,1.633850984867864e-05
19943,0.00023718636357153552
19944,0.00028733558255428503
19945,5.991955024675772e-05
19946,3.456712260133037e-07
19947,0.0
19948,0.0
19949,0.0
19950,0.0
19951,0.0
19952,0.0
19953,0.0011359864771064427
19954,0.0
19955,0.0
19956,0.0
19957,0.0
19958,0.0
19959,0.0
19960,0.0008832478839327752
19961,0.0022934812698119757
19962,0.006700426021299821
19963,0.0007523110666483523
19964,0.011819216982077059
19965,0.0012730444065726044
19966,0.0014073747263956538
19967,0.0002822493260443474
19968,0.00028217098306210794
19969,3.77507670846408e-05
19970,0.0
19971,0.0
19972,0.0
19973,0.0
19974,0.0
19975,0.0
19976,0.0
19977,0.0
19978,2.0671112462124816e-06
19979,0.0001504193415761888
19980,0.0
19981,0.0
19982,0.112669052033213
19983,0.5557617640185448
19984,4.941791238359561e-05
19985,0.000285015094256245
19986,2.1511230853416172e-07
19987,0.0043466329371385564
19988,0.020746938981394198
19989,0.00814944051798699
19990,0.0031790365838328862
19991,0.0023731843440143803
19992,0.00025029759353878157
19993,0.0
19994,0.0
19995,0.003130225218516766
19996,0.0009168383949987726
19997,3.234188663773215e-08
19998,0.0
19999,0.0
20000,0.0
20001,8.804724182478593e-07
20002,8.101382004580969e-05
20003,2.4345899676870992e-06
20004,0.0
20005,0.0
20006,0.0
20007,2.590854512824093e-05
20008,0.001941080733487194
20009,0.00426836975774561
20010,0.007120398169982999
20011,0.006362409303914204
20012,0.003202842329927191
20013,0.003427451103619297
20014,0.0021071746037672943
20015,0.0013584292258853902
20016,0.005949093231444335
20017,0.0019369555612469337
20018,0.0015373148633131498
20019,0.01144909793394448
20020,0.03337410930357862
20021,0.01261167303210365
20022,0.004814770531984329
20023,0.006474629404023687
20024,0.002843752290358091
20025,0.001739109677300987
20026,0.0004811833285488333
20027,0.002842006748220259
20028,0.00026304924086591007
20029,7.60342462039902e-08
20030,0.0
20031,0.0
20032,2.5061136131378627e-07
20033,0.0
20034,0.0
20035,0.0
20036,0.0012561711077815178
20037,0.0011516893782101024
20038,0.0
20039,0.0
20040,0.0
20041,0.0
20042,3.1017912967720264e-07
20043,1.487236595892848e-05
20044,0.0010562892452636225
20045,0.0
20046,0.003234920648981881
20047,0.00141942374573783
20048,0.0001416726158106018
20049,3.2038370354781094e-06
20050,0.0
20051,0.0
20052,0.0
20053,0.0
20054,0.0
20055,0.0
20056,7.342143487799064e-06
20057,1.206814274021951e-07
20058,0.0
20059,0.0
20060,0.0
20061,2.341667327454991e-05
20062,6.224463527192144e-07
20063,0.0
20064,0.0
20065,0.022158114328251727
20066,0.027173281739407796
20067,0.6937036482333659
20068,0.17261428919521196
20069,0.002970115962295848
20070,0.00014515267598530306
20071,0.00011628241001243001
20072,0.011342054967703573
20073,0.0027818056313940478
20074,0.00017274773302967882
20075,0.0003185278226351915
20076,0.00043642534868062197
20077,0.0005640191565876546
20078,0.0012011603965851488
20079,0.00021252662092771923
20080,1.4279380236337483e-07
20081,0.00527279856808978
20082,0.004173800741286972
20083,6.672214385051307e-06
20084,0.0
20085,3.83603912313773e-06
20086,5.358777269737399e-05
20087,1.6083016023106207e-05
20088,0.0
20089,0.0
20090,0.0
20091,0.0
20092,0.0
20093,0.0005671381011624373
20094,0.01896841019811645
20095,0.011204959281565523
20096,0.003481518113141749
20097,0.0014061287594592134
20098,0.0005000968740940497
20099,0.0009186654650998366
20100,0.0020351880411481277
20101,0.003524344140301934
20102,0.01031028156938424
20103,0.012697168624315486
20104,0.007023490297147726
20105,0.0001403773183220071
20106,0.0052938352990038445
20107,0.0014196447412735335
20108,5.6699743217941624e-05
20109,0.001749928668655808
20110,0.00045696284871774305
20111,1.939825672389526e-06
20112,5.4478749086806485e-09
20113,0.00010236662702617556
20114,1.2858117722490547e-05
20115,0.0
20116,3.187769322045879e-07
20117,4.13090957913368e-05
20118,0.0
20119,9.322541031116161e-05
20120,4.3275212075403095e-08
20121,4.275242019573147e-05
20122,0.01149736625578766
20123,0.00011540517632861149
20124,0.0
20125,0.0
20126,4.961180345206734e-09
20127,2.1660824788750257e-05
20128,0.003004532937320929
20129,0.006282447791193906
20130,4.6721635589732906e-05
20131,0.006247607887502098
20132,0.0008607863641672826
20133,0.004146407012502237
20134,0.0021203175445342125
20135,0.0006377471928886373
20136,0.00019371076251178585
20137,0.0
20138,0.0
20139,0.0
20140,3.201861537878827e-05
20141,1.429250462704618e-06
20142,0.0
20143,0.0
20144,0.0
20145,0.0
20146,3.7876194476577718e-06
20147,0.0
20148,0.0
20149,0.0
20150,0.03355039399916066
20151,0.09327865057130585
20152,0.44194090552219817
20153,0.0008677747683427551
20154,0.0091985286932142
20155,0.002490602389500072
20156,0.0024013593369682077
20157,0.003270458894110179
20158,0.003056171332122834
20159,0.00018387920438109543
20160,2.4089898515292103e-05
20161,1.4792620920175775e-05
20162,0.0
20163,2.7086338605430107e-08
20164,0.0007575754797879121
20165,0.0007927634146246891
20166,0.0013152384239323177
20167,0.01416030464182042
20168,0.002001792028452803
20169,5.8622814504201775e-06
20170,0.0
20171,0.00012648080825184452
20172,0.0
20173,0.0
20174,0.0
20175,0.0008630485785602511
20176,0.0019429169052768854
20177,0.005036789033673203
20178,0.0009582096357804771
20179,0.002805522722151152
20180,0.004163002251498871
20181,0.005880252633074459
20182,0.008128808087191118
20183,0.01619038005036357
20184,0.006507495031896307
20185,1.3618182230201428e-06
20186,2.8786392448851305e-07
20187,0.00013608378899216393
20188,0.0016940967745502637
20189,3.706372052043726e-05
20190,2.9490466070142554e-07
20191,0.000403205439376257
20192,0.0007065137456914687
20193,8.342056611977657e-05
20194,0.0
20195,0.0
20196,0.0
20197,6.896174127684425e-09
20198,0.0002871498308442645
20199,0.0012176046716279316
20200,0.002730521835640082
20201,0.00013528084374335835
20202,0.0
20203,0.00021221209976138669
20204,0.002593460636875835
20205,0.0
20206,0.0
20207,0.0
20208,0.0
20209,0.0004572049192159889
20210,4.002099317806658e-06
20211,2.7836604985124907e-06
20212,0.04508193858429907
20213,0.026317869969074315
20214,2.3882326353613038e-05
20215,6.174278914254354e-06
20216,0.00015858107427498783
20217,0.0
20218,0.00011966419672921384
20219,0.0006872347204822161
20220,0.00020889813045246207
20221,5.658625133643364e-05
20222,0.0
20223,0.0
20224,0.0
20225,0.0
20226,0.0
20227,0.0
20228,0.0
20229,0.0
20230,0.0
20231,9.476203229972257e-05
20232,0.0828040949943799
20233,0.04925405177578924
20234,4.1301943782288574e-08
20235,0.004200885059894272
20236,0.013637225709556083
20237,0.006315410091246319
20238,0.0035098821061075483
20239,0.000326874669731439
20240,0.0006116424330425102
20241,0.0019351591282446277
20242,0.00248365549587503
20243,5.7888764636497306e-05
20244,4.227676607927983e-06
20245,0.0
20246,0.0
20247,0.0
20248,7.455885949017124e-07
20249,0.00010761234952331392
20250,0.0009028350510616609
20251,0.007390601320522564
20252,0.0017434785776982342
20253,0.0007846202014455974
20254,0.0
20255,0.0
20256,0.0
20257,0.0
20258,0.0
20259,0.002957222065160947
20260,0.0026245695570364658
20261,0.003603778737832113
20262,0.004153441424397974
20263,0.00370625191959226
20264,0.007994355085490002
20265,0.007810729816515912
20266,0.006451845911409927
20267,0.0034195253705861153
20268,0.0016508885430703405
20269,1.975102071730877e-05
20270,1.7172830998527797e-05
20271,1.1940887368934837e-05
20272,0.00127799411776663
20273,0.0003200778381368992
20274,2.2533730400980275e-06
20275,5.826678427583393e-09
20276,1.207584572270507e-06
20277,0.0
20278,0.0
20279,0.0
20280,2.743061557346988e-08
20281,0.0001450120527607254
20282,0.00293317700140032
20283,5.518085584936438e-07
20284,0.0
20285,0.0
20286,7.822251599333111e-07
20287,0.00392833289971665
20288,2.288910215424816e-05
20289,0.0
20290,0.0
20291,0.0
20292,0.0011935608129555499
20293,0.00028146248533501893
20294,1.7091764631402455e-05
20295,0.0045438413171952725
20296,0.1495881132313077
20297,0.0
20298,0.0
20299,0.00018300945206835729
20300,0.0019650302566101984
20301,0.0017483221097355538
20302,2.7325314664355888e-05
20303,0.00022617407800255233
20304,5.352309825829963e-09
20305,0.0
20306,0.0
20307,8.889439862975725e-07
20308,8.79794966146134e-09
20309,0.0
20310,0.0
20311,0.0
20312,0.0
20313,0.028536780059393977
20314,0.0001753081094748864
20315,0.03752365656410075
20316,0.007967922225676329
20317,0.0002727474309741545
20318,1.6621224546905826e-06
20319,0.0010331890814061705
20320,5.974239745390326e-05
20321,0.0
20322,0.0
20323,0.0
20324,1.1742049669151988e-07
20325,3.7460765821794504e-07
20326,0.00036875711202272323
20327,0.000100863634341961
20328,0.0
20329,0.0
20330,0.0
20331,0.0
20332,0.0
20333,0.00011917840485166677
20334,0.0010233655626786522
20335,0.0
20336,0.0
20337,0.0
20338,0.0
20339,0.02593492029401225
20340,0.00339508413927318
20341,0.0037578577408427082
20342,0.005026086471917926
20343,0.006677938433580876
20344,0.008757674887243497
20345,0.002840821538827851
20346,7.1504032924248834e-06
20347,0.0009534117514456196
20348,0.004011319880170757
20349,0.00040269981330277535
20350,0.0001088461581526677
20351,2.62321907284875e-05
20352,0.0018921963435686348
20353,1.563360529315287e-07
20354,0.0
20355,0.0
20356,0.0
20357,0.0
20358,0.0
20359,0.0001549730398894116
20360,0.0002689239931525955
20361,0.003195631889898674
20362,0.00011143691420909782
20363,0.0
20364,0.0
20365,0.0
20366,0.0004985827285958292
20367,0.0022444527339656396
20368,9.216678565500462e-05
20369,4.9829134735213316e-05
20370,0.00013224115492643616
20371,0.0005795547959746773
20372,6.671923262563534e-05
20373,0.00012309743153493275
20374,0.12335018194769443
20375,0.22867134972238903
20376,0.0003322557523477467
20377,0.002913604116967124
20378,0.004371148692028707
20379,0.0006646627570037596
20380,0.0
20381,4.260363245363066e-05
20382,0.0003952611627812195
20383,2.9067122655628597e-07
20384,1.0184111648400357e-06
20385,6.994415497561399e-05
20386,0.00021879213098434733
20387,1.3849797962008961e-08
20388,0.0
20389,1.0149580929858448e-05
20390,1.0154669576849786e-06
20391,0.0
20392,0.017221356333972825
20393,0.0
20394,0.0
20395,0.00022491759220154202
20396,0.003068643320703201
20397,7.602208234306937e-05
20398,7.91397605186204e-08
20399,7.634700156892636e-06
20400,0.0
20401,0.0
20402,0.0
20403,0.0
20404,0.0
20405,0.0
20406,5.057110743466393e-05
20407,3.3712468191091962e-06
20408,8.590756481060657e-09
20409,0.0
20410,0.0
20411,0.0
20412,0.0
20413,3.9467102720372945e-05
20414,5.009738127771773e-05
20415,0.0
20416,0.0
20417,0.0
20418,0.00041586373526811136
20419,0.002406414819269371
20420,0.0059765723198363895
20421,0.009419996163890741
20422,0.01739354589697146
20423,0.004672476789405518
20424,0.0003217417286285886
20425,0.00012939827469541623
20426,0.00016523643175075687
20427,0.00012718131199117029
20428,0.0009938675375493573
20429,0.00026161842156056334
20430,4.0795314805082744e-08
20431,3.368036018382413e-05
20432,0.00017584647460442435
20433,0.0
20434,0.0
20435,0.0
20436,2.7141349503470187e-07
20437,0.0002425570043445381
20438,0.0004838448530418514
20439,0.003351425427830936
20440,0.00048047657479519844
20441,3.653562541742068e-05
20442,0.00019844010846319576
20443,0.00015007672969750174
20444,2.189384430447612e-05
20445,8.404328009846544e-05
20446,0.003226051623220033
20447,0.012935882489370845
20448,0.015534916748642522
20449,0.004880482076064984
20450,0.003619215579082309
20451,0.004483537538183584
20452,0.0
20453,0.31058244083901027
20454,0.05781727950531641
20455,0.002822965363180852
20456,3.027727790922654e-06
20457,0.0
20458,0.0
20459,0.0
20460,0.0009812841130657443
20461,2.217409147795133e-06
20462,0.00028609993484229434
20463,0.0022624238013541523
20464,0.000997260978703103
20465,2.0371637274219067e-08
20466,0.0
20467,0.0
20468,0.00013250006271439698
20469,0.0002603034785947979
20470,0.00010161456104296623
20471,5.012454787089407e-05
20472,0.0
20473,0.0
20474,0.0
20475,1.0827266129941443e-07
20476,0.0045663310120650944
20477,0.00020548447310168416
20478,0.0
20479,0.0
20480,0.0
20481,6.256986106888985e-06
20482,1.1818092694551058e-06
20483,0.0
20484,0.0
20485,1.0118923210012392e-06
20486,0.0
20487,6.908725269445169e-05
20488,1.3850894072820612e-06
20489,0.0
20490,0.0
20491,0.0
20492,0.0
20493,1.2300556807219231e-05
20494,0.0
20495,0.0
20496,0.000859792457907793
20497,0.011381262076323043
20498,0.004396937606134176
20499,0.005395813048127087
20500,0.006925055568442222
20501,0.003760024500450421
20502,0.0022578380770162973
20503,0.0006375835187943268
20504,0.0005747318814167199
20505,4.8341367886353095e-06
20506,0.0
20507,0.0
20508,0.0
20509,0.0
20510,0.0
20511,0.0
20512,6.272672516610618e-05
20513,0.0023343842263596733
20514,0.02576629459020694
20515,0.0050218650210973
20516,0.00019441411786692869
20517,2.7302186151377647e-08
20518,0.0
20519,8.032233859623192e-06
20520,0.00011650193521647837
20521,6.46085227974463e-05
20522,0.0009625581506859824
20523,0.004119972892450984
20524,0.0033669223782500607
20525,0.0004750871418867517
20526,8.84976331265047e-07
20527,2.5725049728192945e-06
20528,0.09691133584977046
20529,0.005751967882552947
20530,0.2557932635769784
20531,0.11092301949419965
20532,3.233468945507299e-05
20533,0.0
20534,0.0
20535,0.00030797745195495043
20536,0.0015258173623927636
20537,0.00136839544803368
20538,0.0003414012190913162
20539,0.005187168138824801
20540,2.1856079735017507e-05
20541,2.824796722732625e-08
20542,0.00023681585503295538
20543,1.7593558852989472e-09
20544,0.0
20545,0.0009823247107440566
20546,1.7516980401332563e-06
20547,0.0
20548,0.05555948070736386
20549,0.0021148841668612427
20550,0.0
20551,0.0
20552,2.370756570126765e-07
20553,0.0006287104350033868
20554,0.002160538030888256
20555,4.7568330915125884e-05
20556,0.0
20557,0.0
20558,5.595907349541269e-06
20559,0.0005947860518916296
20560,0.0006466689700763437
20561,2.6566430236108427e-05
20562,1.1176733509350616e-05
20563,0.004035118110418679
20564,0.0033564913562695578
20565,0.004435241962613774
20566,0.0030341106719905856
